14:03:27.943 sping-log [main] INFO  o.a.c.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\java\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;D:\phpStudy\php\php-7.2.12-nts;D:\Git\bin;D:\nodejs;C:\Program Files\Git\cmd;C:\ProgramData\ComposerSetup\bin;%JAVA_HOME%\bin;%JAVA_HOME%\jre\bin;C:\Users\Administrator\AppData\Local\Microsoft\WindowsApps;C:\Users\Administrator\AppData\Roaming\Composer\vendor\bin;D:\java\bin;;.]
14:03:28.020 sping-log [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
14:03:28.021 sping-log [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 887 ms
14:03:28.369 sping-log [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
14:03:28.518 sping-log [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
14:03:28.524 sping-log [main] INFO  o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
14:03:28.533 sping-log [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
14:03:28.535 sping-log [main] INFO  com.hengfeng.web.App - Started App in 1.81 seconds (JVM running for 2.268)
14:03:33.171 sping-log [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
14:03:33.171 sping-log [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
14:03:33.176 sping-log [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 5 ms
14:04:44.773 sping-log [main] INFO  com.hengfeng.web.App - Starting App on P-V-4 with PID 4408 (E:\project\hengfeng\target\classes started by Administrator in E:\project\hengfeng)
14:04:44.775 sping-log [main] INFO  com.hengfeng.web.App - No active profile set, falling back to default profiles: default
14:04:45.566 sping-log [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
14:04:45.574 sping-log [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
14:04:45.579 sping-log [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
14:04:45.579 sping-log [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.13
14:04:45.584 sping-log [main] INFO  o.a.c.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\java\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;D:\phpStudy\php\php-7.2.12-nts;D:\Git\bin;D:\nodejs;C:\Program Files\Git\cmd;C:\ProgramData\ComposerSetup\bin;%JAVA_HOME%\bin;%JAVA_HOME%\jre\bin;C:\Users\Administrator\AppData\Local\Microsoft\WindowsApps;C:\Users\Administrator\AppData\Roaming\Composer\vendor\bin;D:\java\bin;;.]
14:04:45.655 sping-log [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
14:04:45.656 sping-log [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 808 ms
14:04:46.108 sping-log [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
14:04:46.114 sping-log [main] INFO  o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
14:04:46.123 sping-log [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
14:04:46.125 sping-log [main] INFO  com.hengfeng.web.App - Started App in 1.702 seconds (JVM running for 2.148)
14:05:03.015 sping-log [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
14:05:03.016 sping-log [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
14:05:03.020 sping-log [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 3 ms
14:07:20.024 sping-log [main] INFO  com.hengfeng.web.App - Starting App on P-V-4 with PID 2780 (E:\project\hengfeng\target\classes started by Administrator in E:\project\hengfeng)
14:07:20.024 sping-log [main] INFO  com.hengfeng.web.App - No active profile set, falling back to default profiles: default
14:07:20.803 sping-log [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
14:07:20.803 sping-log [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
14:07:20.819 sping-log [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
14:07:20.819 sping-log [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.13
14:07:20.819 sping-log [main] INFO  o.a.c.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\java\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;D:\phpStudy\php\php-7.2.12-nts;D:\Git\bin;D:\nodejs;C:\Program Files\Git\cmd;C:\ProgramData\ComposerSetup\bin;%JAVA_HOME%\bin;%JAVA_HOME%\jre\bin;C:\Users\Administrator\AppData\Local\Microsoft\WindowsApps;C:\Users\Administrator\AppData\Roaming\Composer\vendor\bin;D:\java\bin;;.]
14:07:20.897 sping-log [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
14:07:20.897 sping-log [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 810 ms
14:07:21.350 sping-log [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
14:07:21.350 sping-log [main] INFO  o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
14:07:21.366 sping-log [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
14:07:21.366 sping-log [main] INFO  com.hengfeng.web.App - Started App in 1.658 seconds (JVM running for 2.101)
14:08:11.831 sping-log [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
14:08:11.832 sping-log [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
14:08:11.835 sping-log [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 3 ms
14:12:14.130 sping-log [main] INFO  com.hengfeng.web.App - Starting App on P-V-4 with PID 6920 (E:\project\hengfeng\target\classes started by Administrator in E:\project\hengfeng)
14:12:14.130 sping-log [main] INFO  com.hengfeng.web.App - No active profile set, falling back to default profiles: default
14:12:14.961 sping-log [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
14:12:14.961 sping-log [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
14:12:14.976 sping-log [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
14:12:14.976 sping-log [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.13
14:12:14.976 sping-log [main] INFO  o.a.c.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\java\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;D:\phpStudy\php\php-7.2.12-nts;D:\Git\bin;D:\nodejs;C:\Program Files\Git\cmd;C:\ProgramData\ComposerSetup\bin;%JAVA_HOME%\bin;%JAVA_HOME%\jre\bin;C:\Users\Administrator\AppData\Local\Microsoft\WindowsApps;C:\Users\Administrator\AppData\Roaming\Composer\vendor\bin;D:\java\bin;;.]
14:12:15.054 sping-log [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
14:12:15.054 sping-log [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 861 ms
14:12:15.517 sping-log [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
14:12:15.523 sping-log [main] INFO  o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
14:12:15.531 sping-log [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
14:12:15.533 sping-log [main] INFO  com.hengfeng.web.App - Started App in 1.731 seconds (JVM running for 2.199)
14:12:30.003 sping-log [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
14:12:30.004 sping-log [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
14:12:30.008 sping-log [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 4 ms
14:12:30.034 sping-log [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping for GET /favicon.ico
14:14:37.888 sping-log [http-nio-8080-exec-10] WARN  o.s.web.servlet.PageNotFound - No mapping for GET /category.html
14:14:46.839 sping-log [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping for GET /comment-list.html
